repayment_id,loan_id,due_date,payment_date,amount_due,amount_paid
28030,770,2022-04-14,2022-04-14,2656.87,2656.87
28031,770,2022-05-14,2022-05-14,2656.87,2656.87
28032,770,2022-06-13,2022-06-23,2656.87,2229.62
28033,770,2022-07-13,2022-07-23,2656.87,2158.9
28034,770,2022-08-12,2022-08-12,2656.87,2656.87
28035,770,2022-09-11,2022-09-11,2656.87,2656.87
28036,770,2022-10-11,2022-10-11,2656.87,2656.87
28037,770,2022-11-10,2022-11-20,2656.87,1656.64
28038,770,2022-12-10,2022-12-10,2656.87,2656.87
28039,770,2023-01-09,2023-01-09,2656.87,2656.87
28040,770,2023-02-08,2023-02-13,2656.87,2656.87
28041,770,2023-03-10,2023-03-10,2656.87,2656.87
28042,770,2023-04-09,2023-04-09,2656.87,2656.87
28043,770,2023-05-09,2023-05-14,2656.87,2656.87
28044,770,2023-06-08,2023-06-18,2656.87,2356.85
28045,770,2023-07-08,2023-07-08,2656.87,2656.87
28046,770,2023-08-07,2023-08-12,2656.87,2656.87
28047,770,2023-09-06,2023-09-11,2656.87,2656.87
28048,770,2023-10-06,2023-10-06,2656.87,2656.87
28049,770,2023-11-05,2023-11-05,2656.87,2656.87
28050,770,2023-12-05,2024-01-04,2656.87,2547.98
28051,770,2024-01-04,2024-01-09,2656.87,2656.87
28052,770,2024-02-03,2024-02-13,2656.87,1713.24
28053,770,2024-03-04,2024-03-14,2656.87,2570.95
28054,770,2024-04-03,2024-04-03,2656.87,2656.87
28055,770,2024-05-03,2024-06-02,2656.87,2312.22
28056,770,2024-06-02,2024-06-07,2656.87,2656.87
28057,770,2024-07-02,2024-07-02,2656.87,2656.87
28058,770,2024-08-01,2024-08-06,2656.87,2656.87
28059,770,2024-08-31,2024-09-05,2656.87,2656.87
28060,770,2024-09-30,2024-10-10,2656.87,1420.76
28061,770,2024-10-30,2024-10-30,2656.87,2656.87
28062,770,2024-11-29,2024-11-29,2656.87,2656.87
28063,770,2024-12-29,2024-12-29,2656.87,2656.87
28064,770,2025-01-28,2025-02-27,2656.87,2063.69
28065,770,2025-02-27,2025-02-27,2656.87,2656.87
28066,770,2025-03-29,2025-03-29,2656.87,2656.87
28067,770,2025-04-28,2025-04-28,2656.87,2656.87
28068,770,2025-05-28,2025-06-02,2656.87,2656.87
28069,770,2025-06-27,2025-07-02,2656.87,2656.87
28070,770,2025-07-27,2025-07-27,2656.87,2656.87
28071,770,2025-08-26,2025-08-26,2656.87,2656.87
28072,770,2025-09-25,2025-10-05,2656.87,2430.99
28073,770,2025-10-25,2025-11-04,2656.87,1634.02
28074,770,2025-11-24,2025-12-04,2656.87,1620.97
28075,770,2025-12-24,2025-12-24,2656.87,2656.87
28076,770,2026-01-23,2026-02-02,2656.87,2341.86
28077,770,2026-02-22,2026-02-22,2656.87,2656.87
28078,770,2026-03-24,2026-03-24,2656.87,2656.87
28079,770,2026-04-23,2026-05-03,2656.87,1815.56
28080,770,2026-05-23,2026-06-22,2656.87,2255.93
28081,771,2022-08-20,2022-08-25,10366.83,10366.83
28082,771,2022-09-19,2022-09-19,10366.83,10366.83
28083,771,2022-10-19,2022-10-29,10366.83,8570.59
28084,771,2022-11-18,2022-11-18,10366.83,10366.83
28085,771,2022-12-18,2022-12-18,10366.83,10366.83
28086,771,2023-01-17,2023-01-17,10366.83,10366.83
28087,771,2023-02-16,2023-02-26,10366.83,9360.18
28088,771,2023-03-18,2023-03-23,10366.83,10366.83
28089,771,2023-04-17,2023-04-17,10366.83,10366.83
28090,771,2023-05-17,2023-05-17,10366.83,10366.83
28091,771,2023-06-16,2023-07-16,10366.83,9667.47
28092,771,2023-07-16,2023-07-16,10366.83,10366.83
28093,772,2022-03-17,2022-03-17,4999.58,4999.58
28094,772,2022-04-16,2022-04-16,4999.58,4999.58
28095,772,2022-05-16,2022-05-26,4999.58,4523.82
28096,772,2022-06-15,2022-06-20,4999.58,4999.58
28097,772,2022-07-15,2022-08-14,4999.58,3261.18
28098,772,2022-08-14,2022-08-14,4999.58,4999.58
28099,772,2022-09-13,2022-09-13,4999.58,4999.58
28100,772,2022-10-13,2022-11-12,4999.58,3723.3
28101,772,2022-11-12,2022-12-12,4999.58,4673.18
28102,772,2022-12-12,2022-12-17,4999.58,4999.58
28103,772,2023-01-11,2023-01-16,4999.58,4999.58
28104,772,2023-02-10,2023-02-10,4999.58,4999.58
28105,772,2023-03-12,2023-03-12,4999.58,4999.58
28106,772,2023-04-11,2023-04-21,4999.58,4881.5
28107,772,2023-05-11,2023-05-11,4999.58,4999.58
28108,772,2023-06-10,2023-06-20,4999.58,4956.91
28109,772,2023-07-10,2023-07-15,4999.58,4999.58
28110,772,2023-08-09,2023-08-19,4999.58,2669.41
28111,772,2023-09-08,2023-09-08,4999.58,4999.58
28112,772,2023-10-08,2023-10-08,4999.58,4999.58
28113,772,2023-11-07,2023-11-12,4999.58,4999.58
28114,772,2023-12-07,2023-12-07,4999.58,4999.58
28115,772,2024-01-06,2024-01-16,4999.58,3697.88
28116,772,2024-02-05,2024-02-10,4999.58,4999.58
28117,772,2024-03-06,2024-03-06,4999.58,4999.58
28118,772,2024-04-05,2024-04-15,4999.58,3462.08
28119,772,2024-05-05,2024-05-05,4999.58,4999.58
28120,772,2024-06-04,2024-07-04,4999.58,3001.18
28121,772,2024-07-04,2024-08-03,4999.58,3126.78
28122,772,2024-08-03,2024-08-03,4999.58,4999.58
28123,772,2024-09-02,2024-09-07,4999.58,4999.58
28124,772,2024-10-02,2024-10-02,4999.58,4999.58
28125,772,2024-11-01,2024-11-06,4999.58,4999.58
28126,772,2024-12-01,2024-12-11,4999.58,4759.45
28127,772,2024-12-31,2025-01-30,4999.58,3951.06
28128,772,2025-01-30,2025-01-30,4999.58,4999.58
28129,773,2022-08-16,2022-08-26,4372.96,4078.3
28130,773,2022-09-15,2022-09-15,4372.96,4372.96
28131,773,2022-10-15,2022-10-15,4372.96,4372.96
28132,773,2022-11-14,2022-11-14,4372.96,4372.96
28133,773,2022-12-14,2023-01-13,4372.96,3661.1
28134,773,2023-01-13,2023-01-13,4372.96,4372.96
28135,773,2023-02-12,2023-02-17,4372.96,4372.96
28136,773,2023-03-14,2023-03-24,4372.96,3583.92
28137,773,2023-04-13,2023-04-13,4372.96,4372.96
28138,773,2023-05-13,2023-05-13,4372.96,4372.96
28139,773,2023-06-12,2023-06-17,4372.96,4372.96
28140,773,2023-07-12,2023-08-11,4372.96,4180.35
28141,773,2023-08-11,2023-08-11,4372.96,4372.96
28142,773,2023-09-10,2023-10-10,4372.96,3285.97
28143,773,2023-10-10,2023-10-20,4372.96,3184.2
28144,773,2023-11-09,2023-11-14,4372.96,4372.96
28145,773,2023-12-09,2023-12-09,4372.96,4372.96
28146,773,2024-01-08,2024-02-07,4372.96,3758.36
28147,773,2024-02-07,2024-02-17,4372.96,3472.55
28148,773,2024-03-08,2024-03-13,4372.96,4372.96
28149,773,2024-04-07,2024-04-07,4372.96,4372.96
28150,773,2024-05-07,2024-05-17,4372.96,3197.93
28151,773,2024-06-06,2024-06-06,4372.96,4372.96
28152,773,2024-07-06,2024-07-11,4372.96,4372.96
28153,774,2022-10-06,2022-10-06,3182.67,3182.67
28154,774,2022-11-05,2022-11-05,3182.67,3182.67
28155,774,2022-12-05,2022-12-05,3182.67,3182.67
28156,774,2023-01-04,2023-01-04,3182.67,3182.67
28157,774,2023-02-03,2023-02-03,3182.67,3182.67
28158,774,2023-03-05,2023-03-05,3182.67,3182.67
28159,774,2023-04-04,2023-04-14,3182.67,2958.31
28160,774,2023-05-04,2023-05-09,3182.67,3182.67
28161,774,2023-06-03,2023-06-13,3182.67,3050.9
28162,774,2023-07-03,2023-07-08,3182.67,3182.67
28163,774,2023-08-02,2023-08-07,3182.67,3182.67
28164,774,2023-09-01,2023-09-01,3182.67,3182.67
28165,774,2023-10-01,2023-10-01,3182.67,3182.67
28166,774,2023-10-31,2023-11-05,3182.67,3182.67
28167,774,2023-11-30,2023-11-30,3182.67,3182.67
28168,774,2023-12-30,2024-01-04,3182.67,3182.67
28169,774,2024-01-29,2024-02-28,3182.67,1845.65
28170,774,2024-02-28,2024-02-28,3182.67,3182.67
28171,774,2024-03-29,2024-04-08,3182.67,3133.02
28172,774,2024-04-28,2024-05-08,3182.67,2928.16
28173,774,2024-05-28,2024-05-28,3182.67,3182.67
28174,774,2024-06-27,2024-07-02,3182.67,3182.67
28175,774,2024-07-27,2024-08-06,3182.67,2584.0
28176,774,2024-08-26,2024-09-05,3182.67,2401.15
28177,774,2024-09-25,2024-10-25,3182.67,1853.27
28178,774,2024-10-25,2024-11-04,3182.67,3111.51
28179,774,2024-11-24,2024-12-04,3182.67,1693.15
28180,774,2024-12-24,2024-12-29,3182.67,3182.67
28181,774,2025-01-23,2025-01-23,3182.67,3182.67
28182,774,2025-02-22,2025-03-24,3182.67,2434.47
28183,774,2025-03-24,2025-03-24,3182.67,3182.67
28184,774,2025-04-23,2025-05-23,3182.67,2698.41
28185,774,2025-05-23,2025-06-22,3182.67,3181.69
28186,774,2025-06-22,2025-06-22,3182.67,3182.67
28187,774,2025-07-22,2025-07-22,3182.67,3182.67
28188,774,2025-08-21,2025-08-21,3182.67,3182.67
28189,774,2025-09-20,2025-09-25,3182.67,3182.67
28190,774,2025-10-20,2025-11-19,3182.67,1952.42
28191,774,2025-11-19,2025-12-19,3182.67,2856.13
28192,774,2025-12-19,2025-12-19,3182.67,3182.67
28193,774,2026-01-18,2026-01-23,3182.67,3182.67
28194,774,2026-02-17,2026-02-22,3182.67,3182.67
28195,774,2026-03-19,2026-03-19,3182.67,3182.67
28196,774,2026-04-18,2026-04-18,3182.67,3182.67
28197,774,2026-05-18,2026-05-28,3182.67,2101.94
28198,774,2026-06-17,2026-06-27,3182.67,2233.53
28199,774,2026-07-17,2026-07-22,3182.67,3182.67
28200,774,2026-08-16,2026-08-16,3182.67,3182.67
28201,775,2021-02-24,2021-03-01,10519.42,10519.42
28202,775,2021-03-26,2021-03-26,10519.42,10519.42
28203,775,2021-04-25,2021-04-30,10519.42,10519.42
28204,775,2021-05-25,2021-06-04,10519.42,9649.51
28205,775,2021-06-24,2021-06-24,10519.42,10519.42
28206,775,2021-07-24,2021-08-03,10519.42,8994.03
28207,775,2021-08-23,2021-08-23,10519.42,10519.42
28208,775,2021-09-22,2021-09-22,10519.42,10519.42
28209,775,2021-10-22,2021-11-21,10519.42,6866.16
28210,775,2021-11-21,2021-11-21,10519.42,10519.42
28211,775,2021-12-21,2021-12-21,10519.42,10519.42
28212,775,2022-01-20,2022-02-19,10519.42,9121.57
28213,775,2022-02-19,2022-02-19,10519.42,10519.42
28214,775,2022-03-21,2022-03-26,10519.42,10519.42
28215,775,2022-04-20,2022-04-20,10519.42,10519.42
28216,775,2022-05-20,2022-05-25,10519.42,10519.42
28217,775,2022-06-19,2022-06-19,10519.42,10519.42
28218,775,2022-07-19,2022-07-19,10519.42,10519.42
28219,775,2022-08-18,2022-08-18,10519.42,10519.42
28220,775,2022-09-17,2022-09-17,10519.42,10519.42
28221,775,2022-10-17,2022-10-17,10519.42,10519.42
28222,775,2022-11-16,2022-12-16,10519.42,7483.56
28223,775,2022-12-16,2022-12-16,10519.42,10519.42
28224,775,2023-01-15,2023-01-20,10519.42,10519.42
28225,776,2022-05-10,2022-05-20,1917.23,1424.76
28226,776,2022-06-09,2022-06-19,1917.23,1352.73
28227,776,2022-07-09,2022-08-08,1917.23,1113.27
28228,776,2022-08-08,2022-09-07,1917.23,1497.18
28229,776,2022-09-07,2022-10-07,1917.23,1819.81
28230,776,2022-10-07,2022-11-06,1917.23,1717.87
28231,776,2022-11-06,2022-11-06,1917.23,1917.23
28232,776,2022-12-06,2022-12-11,1917.23,1917.23
28233,776,2023-01-05,2023-01-05,1917.23,1917.23
28234,776,2023-02-04,2023-03-06,1917.23,1214.93
28235,776,2023-03-06,2023-03-16,1917.23,1640.37
28236,776,2023-04-05,2023-04-15,1917.23,1747.4
28237,776,2023-05-05,2023-05-15,1917.23,1101.64
28238,776,2023-06-04,2023-06-04,1917.23,1917.23
28239,776,2023-07-04,2023-07-04,1917.23,1917.23
28240,776,2023-08-03,2023-09-02,1917.23,1840.26
28241,776,2023-09-02,2023-09-07,1917.23,1917.23
28242,776,2023-10-02,2023-11-01,1917.23,1145.46
28243,776,2023-11-01,2023-11-06,1917.23,1917.23
28244,776,2023-12-01,2023-12-06,1917.23,1917.23
28245,776,2023-12-31,2024-01-30,1917.23,1748.53
28246,776,2024-01-30,2024-01-30,1917.23,1917.23
28247,776,2024-02-29,2024-02-29,1917.23,1917.23
28248,776,2024-03-30,2024-04-04,1917.23,1917.23
28249,776,2024-04-29,2024-05-29,1917.23,1859.38
28250,776,2024-05-29,2024-06-08,1917.23,1822.65
28251,776,2024-06-28,2024-07-03,1917.23,1917.23
28252,776,2024-07-28,2024-08-07,1917.23,1631.8
28253,776,2024-08-27,2024-09-26,1917.23,1886.11
28254,776,2024-09-26,2024-09-26,1917.23,1917.23
28255,776,2024-10-26,2024-11-25,1917.23,1422.89
28256,776,2024-11-25,2024-11-25,1917.23,1917.23
28257,776,2024-12-25,2024-12-25,1917.23,1917.23
28258,776,2025-01-24,2025-02-23,1917.23,1267.88
28259,776,2025-02-23,2025-03-05,1917.23,1672.65
28260,776,2025-03-25,2025-03-25,1917.23,1917.23
28261,776,2025-04-24,2025-04-24,1917.23,1917.23
28262,776,2025-05-24,2025-06-23,1917.23,1643.02
28263,776,2025-06-23,2025-06-23,1917.23,1917.23
28264,776,2025-07-23,2025-07-28,1917.23,1917.23
28265,776,2025-08-22,2025-09-21,1917.23,1731.82
28266,776,2025-09-21,2025-09-26,1917.23,1917.23
28267,776,2025-10-21,2025-10-21,1917.23,1917.23
28268,776,2025-11-20,2025-11-30,1917.23,1269.03
28269,776,2025-12-20,2026-01-19,1917.23,1343.31
28270,776,2026-01-19,2026-02-18,1917.23,1061.01
28271,776,2026-02-18,2026-02-18,1917.23,1917.23
28272,776,2026-03-20,2026-03-20,1917.23,1917.23
28273,776,2026-04-19,2026-05-19,1917.23,977.81
28274,776,2026-05-19,2026-05-19,1917.23,1917.23
28275,776,2026-06-18,2026-06-18,1917.23,1917.23
28276,776,2026-07-18,2026-07-18,1917.23,1917.23
28277,776,2026-08-17,2026-08-22,1917.23,1917.23
28278,776,2026-09-16,2026-09-16,1917.23,1917.23
28279,776,2026-10-16,2026-10-16,1917.23,1917.23
28280,776,2026-11-15,2026-11-15,1917.23,1917.23
28281,776,2026-12-15,2026-12-15,1917.23,1917.23
28282,776,2027-01-14,2027-01-14,1917.23,1917.23
28283,776,2027-02-13,2027-02-13,1917.23,1917.23
28284,776,2027-03-15,2027-03-20,1917.23,1917.23
28285,777,2023-09-02,2023-10-02,5100.08,3562.01
28286,777,2023-10-02,2023-10-07,5100.08,5100.08
28287,777,2023-11-01,2023-11-06,5100.08,5100.08
28288,777,2023-12-01,2023-12-01,5100.08,5100.08
28289,777,2023-12-31,2023-12-31,5100.08,5100.08
28290,777,2024-01-30,2024-02-04,5100.08,5100.08
28291,777,2024-02-29,2024-02-29,5100.08,5100.08
28292,777,2024-03-30,2024-04-04,5100.08,5100.08
28293,777,2024-04-29,2024-04-29,5100.08,5100.08
28294,777,2024-05-29,2024-05-29,5100.08,5100.08
28295,777,2024-06-28,2024-07-03,5100.08,5100.08
28296,777,2024-07-28,2024-08-07,5100.08,5081.93
28297,777,2024-08-27,2024-09-26,5100.08,4305.83
28298,777,2024-09-26,2024-09-26,5100.08,5100.08
28299,777,2024-10-26,2024-10-31,5100.08,5100.08
28300,777,2024-11-25,2024-11-30,5100.08,5100.08
28301,777,2024-12-25,2024-12-25,5100.08,5100.08
28302,777,2025-01-24,2025-02-23,5100.08,4991.67
28303,777,2025-02-23,2025-02-23,5100.08,5100.08
28304,777,2025-03-25,2025-03-30,5100.08,5100.08
28305,777,2025-04-24,2025-04-24,5100.08,5100.08
28306,777,2025-05-24,2025-05-24,5100.08,5100.08
28307,777,2025-06-23,2025-07-23,5100.08,3719.28
28308,777,2025-07-23,2025-08-02,5100.08,4387.86
28309,777,2025-08-22,2025-08-22,5100.08,5100.08
28310,777,2025-09-21,2025-10-21,5100.08,3300.03
28311,777,2025-10-21,2025-10-31,5100.08,3946.85
28312,777,2025-11-20,2025-11-20,5100.08,5100.08
28313,777,2025-12-20,2025-12-25,5100.08,5100.08
28314,777,2026-01-19,2026-02-18,5100.08,3588.42
28315,777,2026-02-18,2026-02-23,5100.08,5100.08
28316,777,2026-03-20,2026-03-20,5100.08,5100.08
28317,777,2026-04-19,2026-04-19,5100.08,5100.08
28318,777,2026-05-19,2026-05-24,5100.08,5100.08
28319,777,2026-06-18,2026-06-18,5100.08,5100.08
28320,777,2026-07-18,2026-07-18,5100.08,5100.08
28321,778,2023-06-05,2023-07-05,1914.7,1290.26
28322,778,2023-07-05,2023-07-05,1914.7,1914.7
28323,778,2023-08-04,2023-08-04,1914.7,1914.7
28324,778,2023-09-03,2023-09-08,1914.7,1914.7
28325,778,2023-10-03,2023-11-02,1914.7,1899.4
28326,778,2023-11-02,2023-11-02,1914.7,1914.7
28327,778,2023-12-02,2023-12-12,1914.7,1021.25
28328,778,2024-01-01,2024-01-11,1914.7,1253.15
28329,778,2024-01-31,2024-02-05,1914.7,1914.7
28330,778,2024-03-01,2024-03-01,1914.7,1914.7
28331,778,2024-03-31,2024-04-05,1914.7,1914.7
28332,778,2024-04-30,2024-04-30,1914.7,1914.7
28333,778,2024-05-30,2024-05-30,1914.7,1914.7
28334,778,2024-06-29,2024-07-04,1914.7,1914.7
28335,778,2024-07-29,2024-07-29,1914.7,1914.7
28336,778,2024-08-28,2024-08-28,1914.7,1914.7
28337,778,2024-09-27,2024-10-02,1914.7,1914.7
28338,778,2024-10-27,2024-11-01,1914.7,1914.7
28339,778,2024-11-26,2024-12-06,1914.7,1108.2
28340,778,2024-12-26,2025-01-25,1914.7,1000.24
28341,778,2025-01-25,2025-01-25,1914.7,1914.7
28342,778,2025-02-24,2025-03-01,1914.7,1914.7
28343,778,2025-03-26,2025-04-05,1914.7,977.88
28344,778,2025-04-25,2025-05-25,1914.7,1826.67
28345,778,2025-05-25,2025-05-25,1914.7,1914.7
28346,778,2025-06-24,2025-07-24,1914.7,1718.96
28347,778,2025-07-24,2025-07-24,1914.7,1914.7
28348,778,2025-08-23,2025-08-23,1914.7,1914.7
28349,778,2025-09-22,2025-10-22,1914.7,1735.81
28350,778,2025-10-22,2025-10-27,1914.7,1914.7
28351,778,2025-11-21,2025-11-21,1914.7,1914.7
28352,778,2025-12-21,2025-12-21,1914.7,1914.7
28353,778,2026-01-20,2026-01-20,1914.7,1914.7
28354,778,2026-02-19,2026-02-19,1914.7,1914.7
28355,778,2026-03-21,2026-04-20,1914.7,1554.58
28356,778,2026-04-20,2026-04-25,1914.7,1914.7
28357,778,2026-05-20,2026-05-20,1914.7,1914.7
28358,778,2026-06-19,2026-06-19,1914.7,1914.7
28359,778,2026-07-19,2026-07-19,1914.7,1914.7
28360,778,2026-08-18,2026-08-18,1914.7,1914.7
28361,778,2026-09-17,2026-10-17,1914.7,1010.41
28362,778,2026-10-17,2026-11-16,1914.7,1370.89
28363,778,2026-11-16,2026-11-21,1914.7,1914.7
28364,778,2026-12-16,2026-12-21,1914.7,1914.7
28365,778,2027-01-15,2027-01-20,1914.7,1914.7
28366,778,2027-02-14,2027-02-14,1914.7,1914.7
28367,778,2027-03-16,2027-03-16,1914.7,1914.7
28368,778,2027-04-15,2027-05-15,1914.7,961.42
28369,778,2027-05-15,2027-05-15,1914.7,1914.7
28370,778,2027-06-14,2027-07-14,1914.7,1565.2
28371,778,2027-07-14,2027-07-14,1914.7,1914.7
28372,778,2027-08-13,2027-08-13,1914.7,1914.7
28373,778,2027-09-12,2027-10-12,1914.7,1887.54
28374,778,2027-10-12,2027-10-12,1914.7,1914.7
28375,778,2027-11-11,2027-12-11,1914.7,1783.0
28376,778,2027-12-11,2027-12-21,1914.7,1223.05
28377,778,2028-01-10,2028-01-10,1914.7,1914.7
28378,778,2028-02-09,2028-02-09,1914.7,1914.7
28379,778,2028-03-10,2028-04-09,1914.7,1116.91
28380,778,2028-04-09,2028-04-19,1914.7,1670.97
28381,779,2021-11-11,2021-11-11,6024.17,6024.17
28382,779,2021-12-11,2021-12-16,6024.17,6024.17
28383,779,2022-01-10,2022-01-20,6024.17,5016.71
28384,779,2022-02-09,2022-02-09,6024.17,6024.17
28385,779,2022-03-11,2022-03-21,6024.17,5691.23
28386,779,2022-04-10,2022-04-10,6024.17,6024.17
28387,779,2022-05-10,2022-05-20,6024.17,3108.54
28388,779,2022-06-09,2022-06-09,6024.17,6024.17
28389,779,2022-07-09,2022-07-14,6024.17,6024.17
28390,779,2022-08-08,2022-08-08,6024.17,6024.17
28391,779,2022-09-07,2022-09-07,6024.17,6024.17
28392,779,2022-10-07,2022-10-07,6024.17,6024.17
28393,780,2023-01-27,2023-01-27,3815.92,3815.92
28394,780,2023-02-26,2023-03-03,3815.92,3815.92
28395,780,2023-03-28,2023-04-02,3815.92,3815.92
28396,780,2023-04-27,2023-05-07,3815.92,3352.68
28397,780,2023-05-27,2023-06-26,3815.92,2976.59
28398,780,2023-06-26,2023-06-26,3815.92,3815.92
28399,780,2023-07-26,2023-07-26,3815.92,3815.92
28400,780,2023-08-25,2023-08-25,3815.92,3815.92
28401,780,2023-09-24,2023-09-24,3815.92,3815.92
28402,780,2023-10-24,2023-10-24,3815.92,3815.92
28403,780,2023-11-23,2023-11-28,3815.92,3815.92
28404,780,2023-12-23,2023-12-23,3815.92,3815.92
28405,780,2024-01-22,2024-01-22,3815.92,3815.92
28406,780,2024-02-21,2024-02-21,3815.92,3815.92
28407,780,2024-03-22,2024-03-22,3815.92,3815.92
28408,780,2024-04-21,2024-04-26,3815.92,3815.92
28409,780,2024-05-21,2024-05-21,3815.92,3815.92
28410,780,2024-06-20,2024-07-20,3815.92,2571.51
28411,780,2024-07-20,2024-07-20,3815.92,3815.92
28412,780,2024-08-19,2024-08-24,3815.92,3815.92
28413,780,2024-09-18,2024-09-18,3815.92,3815.92
28414,780,2024-10-18,2024-10-18,3815.92,3815.92
28415,780,2024-11-17,2024-11-17,3815.92,3815.92
28416,780,2024-12-17,2024-12-27,3815.92,3713.39
28417,780,2025-01-16,2025-01-16,3815.92,3815.92
28418,780,2025-02-15,2025-02-25,3815.92,2668.24
28419,780,2025-03-17,2025-03-22,3815.92,3815.92
28420,780,2025-04-16,2025-04-16,3815.92,3815.92
28421,780,2025-05-16,2025-05-16,3815.92,3815.92
28422,780,2025-06-15,2025-06-15,3815.92,3815.92
28423,780,2025-07-15,2025-07-15,3815.92,3815.92
28424,780,2025-08-14,2025-08-14,3815.92,3815.92
28425,780,2025-09-13,2025-09-13,3815.92,3815.92
28426,780,2025-10-13,2025-11-12,3815.92,3027.32
28427,780,2025-11-12,2025-12-12,3815.92,2950.01
28428,780,2025-12-12,2025-12-17,3815.92,3815.92
28429,780,2026-01-11,2026-02-10,3815.92,2238.67
28430,780,2026-02-10,2026-02-10,3815.92,3815.92
28431,780,2026-03-12,2026-03-22,3815.92,2665.7
28432,780,2026-04-11,2026-04-11,3815.92,3815.92
28433,780,2026-05-11,2026-05-16,3815.92,3815.92
28434,780,2026-06-10,2026-06-10,3815.92,3815.92
28435,780,2026-07-10,2026-07-10,3815.92,3815.92
28436,780,2026-08-09,2026-08-14,3815.92,3815.92
28437,780,2026-09-08,2026-09-08,3815.92,3815.92
28438,780,2026-10-08,2026-10-08,3815.92,3815.92
28439,780,2026-11-07,2026-11-12,3815.92,3815.92
28440,780,2026-12-07,2027-01-06,3815.92,2264.91
28441,781,2022-10-06,2022-11-05,2932.65,1973.44
28442,781,2022-11-05,2022-11-05,2932.65,2932.65
28443,781,2022-12-05,2022-12-05,2932.65,2932.65
28444,781,2023-01-04,2023-01-09,2932.65,2932.65
28445,781,2023-02-03,2023-02-13,2932.65,2745.78
28446,781,2023-03-05,2023-03-10,2932.65,2932.65
28447,781,2023-04-04,2023-05-04,2932.65,2862.44
28448,781,2023-05-04,2023-05-04,2932.65,2932.65
28449,781,2023-06-03,2023-06-13,2932.65,1760.7
28450,781,2023-07-03,2023-07-13,2932.65,1833.59
28451,781,2023-08-02,2023-08-02,2932.65,2932.65
28452,781,2023-09-01,2023-09-01,2932.65,2932.65
28453,781,2023-10-01,2023-10-01,2932.65,2932.65
28454,781,2023-10-31,2023-10-31,2932.65,2932.65
28455,781,2023-11-30,2023-12-05,2932.65,2932.65
28456,781,2023-12-30,2023-12-30,2932.65,2932.65
28457,781,2024-01-29,2024-01-29,2932.65,2932.65
28458,781,2024-02-28,2024-02-28,2932.65,2932.65
28459,781,2024-03-29,2024-03-29,2932.65,2932.65
28460,781,2024-04-28,2024-05-08,2932.65,2414.11
28461,781,2024-05-28,2024-06-27,2932.65,1563.3
28462,781,2024-06-27,2024-07-02,2932.65,2932.65
28463,781,2024-07-27,2024-08-01,2932.65,2932.65
28464,781,2024-08-26,2024-09-25,2932.65,1700.21
28465,781,2024-09-25,2024-09-25,2932.65,2932.65
28466,781,2024-10-25,2024-10-25,2932.65,2932.65
28467,781,2024-11-24,2024-11-29,2932.65,2932.65
28468,781,2024-12-24,2024-12-24,2932.65,2932.65
28469,781,2025-01-23,2025-01-28,2932.65,2932.65
28470,781,2025-02-22,2025-02-22,2932.65,2932.65
28471,781,2025-03-24,2025-04-23,2932.65,2018.7
28472,781,2025-04-23,2025-04-23,2932.65,2932.65
28473,781,2025-05-23,2025-05-23,2932.65,2932.65
28474,781,2025-06-22,2025-07-22,2932.65,2646.03
28475,781,2025-07-22,2025-07-27,2932.65,2932.65
28476,781,2025-08-21,2025-08-21,2932.65,2932.65
28477,781,2025-09-20,2025-09-20,2932.65,2932.65
28478,781,2025-10-20,2025-10-20,2932.65,2932.65
28479,781,2025-11-19,2025-11-19,2932.65,2932.65
28480,781,2025-12-19,2025-12-19,2932.65,2932.65
28481,781,2026-01-18,2026-02-17,2932.65,2625.99
28482,781,2026-02-17,2026-02-22,2932.65,2932.65
28483,781,2026-03-19,2026-03-19,2932.65,2932.65
28484,781,2026-04-18,2026-05-18,2932.65,2458.31
28485,781,2026-05-18,2026-05-18,2932.65,2932.65
28486,781,2026-06-17,2026-06-17,2932.65,2932.65
28487,781,2026-07-17,2026-07-17,2932.65,2932.65
28488,781,2026-08-16,2026-08-16,2932.65,2932.65
28489,781,2026-09-15,2026-09-25,2932.65,2479.54
28490,781,2026-10-15,2026-10-15,2932.65,2932.65
28491,781,2026-11-14,2026-11-24,2932.65,2522.87
28492,781,2026-12-14,2026-12-14,2932.65,2932.65
28493,781,2027-01-13,2027-01-23,2932.65,2285.08
28494,781,2027-02-12,2027-02-12,2932.65,2932.65
28495,781,2027-03-14,2027-03-14,2932.65,2932.65
28496,781,2027-04-13,2027-04-23,2932.65,2347.72
28497,781,2027-05-13,2027-06-12,2932.65,1834.48
28498,781,2027-06-12,2027-06-17,2932.65,2932.65
28499,781,2027-07-12,2027-07-12,2932.65,2932.65
28500,781,2027-08-11,2027-08-21,2932.65,2442.94
28501,782,2021-11-11,2021-12-11,2377.17,2053.17
28502,782,2021-12-11,2022-01-10,2377.17,2236.56
28503,782,2022-01-10,2022-01-10,2377.17,2377.17
28504,782,2022-02-09,2022-02-14,2377.17,2377.17
28505,782,2022-03-11,2022-03-21,2377.17,1319.29
28506,782,2022-04-10,2022-04-20,2377.17,1485.42
28507,782,2022-05-10,2022-06-09,2377.17,1205.47
28508,782,2022-06-09,2022-06-09,2377.17,2377.17
28509,782,2022-07-09,2022-07-09,2377.17,2377.17
28510,782,2022-08-08,2022-08-18,2377.17,1832.61
